	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	contrast
Limd1	103.650506053335	-0.133490235217562	0.835695889147809	-0.159735421642061	0.873089496714894	0.999670823306777	BMDM_GW-BMDM_DMHCA
Repin1	22.042554541653	-0.272768564204498	0.691597281075469	-0.394403754422412	NA	NA	BMDM_GW-BMDM_DMHCA
Zfr	28.9636305094199	-0.132087828669189	0.793488211397777	-0.166464765036029	0.867791209690668	0.999670823306777	BMDM_GW-BMDM_DMHCA
Fam193b	33.0805657595821	-0.546928356753818	0.833137466196558	-0.656468324789974	0.511522841511082	0.999670823306777	BMDM_GW-BMDM_DMHCA
Fnbp1	162.740441243022	0.322056384851036	0.603609159379481	0.533551189286316	0.593652086166733	0.999670823306777	BMDM_GW-BMDM_DMHCA
Zfp608	23.3850750246853	1.26251635243681	0.794548378887743	1.58897354268617	0.112066366022706	0.999670823306777	BMDM_GW-BMDM_DMHCA
Psmb5	35.4511742824562	-0.0377954712131725	0.836176452944753	-0.0452003534422294	0.963947612533679	0.999670823306777	BMDM_GW-BMDM_DMHCA
Nifk	35.5104840693341	-1.20953448899032	0.817524578615166	-1.47950840944647	0.139004485467106	0.999670823306777	BMDM_GW-BMDM_DMHCA
Pnn	26.4904763170938	-0.626141064195261	0.742833184341116	-0.842909387187165	NA	NA	BMDM_GW-BMDM_DMHCA
Spata5l1	9.02897891344523	-0.276340611526357	0.660553648260574	-0.418346961301388	NA	NA	BMDM_GW-BMDM_DMHCA
Mgat5	12.2844025100407	0.0498452026758967	0.667804935482627	0.074640362817734	NA	NA	BMDM_GW-BMDM_DMHCA
Larp4b	137.35807801226	-0.0942250808611999	0.660999959412702	-0.142549299011938	0.88664614193905	0.999670823306777	BMDM_GW-BMDM_DMHCA
Gucd1	10.5107155968723	-0.067393986466233	0.702611522290317	-0.0959192730664983	NA	NA	BMDM_GW-BMDM_DMHCA
Lasp1	296.276862765162	0.0542086223714754	0.528917101913799	0.102489827187154	0.918367887058414	0.999670823306777	BMDM_GW-BMDM_DMHCA
Ccm2	55.6907596209785	-0.098455271557865	0.844637201339011	-0.116565161233466	0.907204646776256	0.999670823306777	BMDM_GW-BMDM_DMHCA
Tubgcp4	36.0987837104582	-0.483217535846438	0.788070664600862	-0.613165237017388	0.539767088019878	0.999670823306777	BMDM_GW-BMDM_DMHCA
Gm44504	23.852468887631	0.429397864472375	0.748445457786517	0.573719647844873	0.566157530438512	0.999670823306777	BMDM_GW-BMDM_DMHCA
Fut8	10.2703069745719	-0.0722871363059024	0.66425905791792	-0.108823711839899	NA	NA	BMDM_GW-BMDM_DMHCA
Cry1	32.15644854081	1.54433132109088	0.822889043093827	1.87671878007348	0.0605566472936702	0.999670823306777	BMDM_GW-BMDM_DMHCA
Ndufa9	23.3846360854052	-0.270184551185858	0.70056602223188	-0.385666079444015	NA	NA	BMDM_GW-BMDM_DMHCA
Fam78a	34.6319991824335	-0.73224494279439	0.782289501557636	-0.936028083383964	0.349258728589831	0.999670823306777	BMDM_GW-BMDM_DMHCA
Rpl35a	11.212118970019	0.730596864426441	0.692949640088093	1.05432894709861	0.291732340187857	0.999670823306777	BMDM_GW-BMDM_DMHCA
Pdcl	6.41866365905532	-0.109809343066075	0.662069496075726	-0.165857729010242	NA	NA	BMDM_GW-BMDM_DMHCA
Mpp1	182.380868043998	0.996255994487605	0.63085696521592	1.57921058087489	0.114287763806768	0.999670823306777	BMDM_GW-BMDM_DMHCA
Nsmce2	36.9297908672826	-0.511225385652126	0.840855969202171	-0.607982109156211	0.54319933982387	0.999670823306777	BMDM_GW-BMDM_DMHCA
Tial1	68.8645066667738	-0.408162526186252	0.862074538287315	-0.473465469699579	0.635881130682047	0.999670823306777	BMDM_GW-BMDM_DMHCA
Tcof1	83.8363990162457	-1.25801383217771	0.861535346090354	-1.46019990692962	NA	NA	BMDM_GW-BMDM_DMHCA
Atp6v0d2	31.2616236927315	0.816655205659475	0.816779242589701	0.999848138978369	0.317384005286048	0.999670823306777	BMDM_GW-BMDM_DMHCA
Phlda3	16.1932421254307	-0.814967395765735	0.741687843644265	-1.09880106941137	0.271854845659731	0.999670823306777	BMDM_GW-BMDM_DMHCA
Cwf19l2	11.4121275720931	-0.227910504310089	0.668369481557089	-0.34099477998177	NA	NA	BMDM_GW-BMDM_DMHCA
Rnls	21.8499353205107	-0.893932639613036	0.734291396204987	-1.21740857135616	0.223448803480199	0.999670823306777	BMDM_GW-BMDM_DMHCA
Atad1	35.5617169319203	-0.11860341414498	0.81814561400685	-0.144966143085609	0.884737603268784	0.999670823306777	BMDM_GW-BMDM_DMHCA
Tmem131	98.3824517510284	-0.411796805481544	0.833307014924088	-0.494171773555821	0.621184872392402	0.999670823306777	BMDM_GW-BMDM_DMHCA
Pigq	33.5439782079971	-0.423160374975998	0.781148280437797	-0.541715811931169	0.588014295340263	0.999670823306777	BMDM_GW-BMDM_DMHCA
Rexo2	10.2495684614979	0.202302041411975	0.665307604924306	0.304072942973486	NA	NA	BMDM_GW-BMDM_DMHCA
Smchd1	98.5606186206304	0.395092034818834	0.75715085088608	0.521814159432648	0.601799730054886	0.999670823306777	BMDM_GW-BMDM_DMHCA
Capn7	20.8994509889923	-0.00990359362862433	0.72584201200784	-0.0136442827292799	NA	NA	BMDM_GW-BMDM_DMHCA
Gm5148	17.332687276792	-0.827752614560119	0.79671135292347	-1.03896174131666	0.298822529861819	0.999670823306777	BMDM_GW-BMDM_DMHCA
Eif4g1	255.661738055909	-0.0705073120419613	0.492647458830137	-0.143119203759604	0.88619603866248	0.999670823306777	BMDM_GW-BMDM_DMHCA
Prnp	16.5147217313117	-0.292327094595366	0.680314921030111	-0.429693786743253	NA	NA	BMDM_GW-BMDM_DMHCA
C2cd5	44.3190702432917	0.631004738621049	0.854413368176611	0.738523953537461	0.460196116679041	0.999670823306777	BMDM_GW-BMDM_DMHCA
Atp6v1c1	127.783912128828	-0.59125529700014	0.733657307451734	-0.805901189826338	0.420299825152072	0.999670823306777	BMDM_GW-BMDM_DMHCA
Snx3	74.9828287245016	-0.216441870042912	0.862108301220153	-0.251061113477946	0.801766860121412	0.999670823306777	BMDM_GW-BMDM_DMHCA
Rpl6	104.714619341838	0.0121142013282426	0.753536349285505	0.0160764657733222	0.987173388681736	0.999670823306777	BMDM_GW-BMDM_DMHCA
Yipf6	10.6691488959681	-0.135000995172301	0.703252164763761	-0.191966696921084	NA	NA	BMDM_GW-BMDM_DMHCA
Ttc7	68.9910003882141	1.36267526844368	0.86092496688353	1.58280375277817	0.113466201111016	0.999670823306777	BMDM_GW-BMDM_DMHCA
Tmed9	109.034128662822	0.0699851316667293	0.825192659802677	0.0848106570451855	0.932411920971917	0.999670823306777	BMDM_GW-BMDM_DMHCA
Rp2	41.666605639153	-0.234096171788997	0.828095607385638	-0.282692203292874	0.777412793442212	0.999670823306777	BMDM_GW-BMDM_DMHCA
Anxa4	217.822361726771	-0.59573573928551	0.576223214168045	-1.0338627889986	0.301200313065933	0.999670823306777	BMDM_GW-BMDM_DMHCA
Neurl4	10.8346039603548	0.0128207143764896	0.665075993994353	0.0192770668198233	NA	NA	BMDM_GW-BMDM_DMHCA
Def6	34.7661923268374	1.73736660054308	0.836431715882881	2.07711707668717	0.0377907548393567	0.999670823306777	BMDM_GW-BMDM_DMHCA
Vav3	13.990416449193	-0.403389299360458	0.750219729759742	-0.537694869061419	NA	NA	BMDM_GW-BMDM_DMHCA
Dpy19l1	72.0107414095458	-0.377445465691668	0.860800214008017	-0.438482076966761	0.661036859871104	0.999670823306777	BMDM_GW-BMDM_DMHCA
Rfng	28.549140643989	0.20330933856815	0.754277682233046	0.269541766059219	0.787512806374922	0.999670823306777	BMDM_GW-BMDM_DMHCA
Srd5a3	9.98447308866965	0.0819278423899182	0.709755400143678	0.115431094111201	NA	NA	BMDM_GW-BMDM_DMHCA
Scarb2	161.560686207796	0.662260286027957	0.862424504714113	0.767905228119058	0.442543491158355	0.999670823306777	BMDM_GW-BMDM_DMHCA
Ccna2	81.6163554479314	0.259518930934689	0.849198799895438	0.30560444853036	0.75990583299544	0.999670823306777	BMDM_GW-BMDM_DMHCA
Acadm	27.6448764385382	-0.320972607726013	0.820687093201086	-0.391102297556626	0.695721622426419	0.999670823306777	BMDM_GW-BMDM_DMHCA
Zfp622	16.6180197245489	0.342489798712513	0.726115752545408	0.471673830944874	0.63715961878819	0.999670823306777	BMDM_GW-BMDM_DMHCA
Laptm5	1677.30058073937	0.21501022539511	0.231428475544711	0.929056914405378	0.352859591642889	0.999670823306777	BMDM_GW-BMDM_DMHCA
Fyb	346.855021108572	1.10858369660264	0.41617411811695	2.66374973441072	0.00772750291765512	0.999670823306777	BMDM_GW-BMDM_DMHCA
AI467606	30.9018406476011	-0.113785407439019	0.806630070065697	-0.141062689901644	0.887820418010897	0.999670823306777	BMDM_GW-BMDM_DMHCA
Senp3	43.1826629332406	0.601430562186657	0.851683783625933	0.706166506571424	0.480084596557839	0.999670823306777	BMDM_GW-BMDM_DMHCA
Apoe	1342.30408604654	0.501114039008665	0.246339170253919	2.03424424338254	0.0419269757397106	0.999670823306777	BMDM_GW-BMDM_DMHCA
Aldh3a2	58.7182988841274	1.07324920738409	0.852989143111854	1.25822141588894	0.20831169194089	0.999670823306777	BMDM_GW-BMDM_DMHCA
Nop9	40.6809391368604	1.3802239762889	0.814339350180178	1.69490025992667	0.0900943432162452	0.999670823306777	BMDM_GW-BMDM_DMHCA
Tm2d2	31.7882720073944	-0.129360434398143	0.798471449526803	-0.162010093754518	0.87129790521506	0.999670823306777	BMDM_GW-BMDM_DMHCA
Pcdhga4	52.632788993075	-0.272158069399714	0.842156699033441	-0.323167968279627	0.746568038055195	0.999670823306777	BMDM_GW-BMDM_DMHCA
Ydjc	4.8426967817645	-0.26996148035839	0.668520147986999	-0.403819512652355	NA	NA	BMDM_GW-BMDM_DMHCA
Ralgps1	33.8272734678053	0.295096068929804	0.768535733489041	0.383971825994493	NA	NA	BMDM_GW-BMDM_DMHCA
Vcp	60.3967587074873	0.428487321353236	0.838824436733834	0.510818834775075	0.609477919281564	0.999670823306777	BMDM_GW-BMDM_DMHCA
Clec12a	270.672545579676	-0.161015562426825	0.453747560719061	-0.354857141648675	0.722696617585275	0.999670823306777	BMDM_GW-BMDM_DMHCA
Zfp65	16.2802483221719	-0.443192608774554	0.725092779392211	-0.611221931000401	NA	NA	BMDM_GW-BMDM_DMHCA
2610318N02Rik	3.72549940547442	-0.230899261227755	0.677309794611821	-0.340906425781259	NA	NA	BMDM_GW-BMDM_DMHCA
Ap3s1	24.344172366616	0.425206551988041	0.74653467472669	0.569573747051618	0.568966838684617	0.999670823306777	BMDM_GW-BMDM_DMHCA
Stard3nl	30.4068032479654	0.983078812210197	0.816672720911584	1.20376105021956	0.228681948142997	0.999670823306777	BMDM_GW-BMDM_DMHCA
Pdk1	78.7997312666059	-0.158146443748172	0.820500618833099	-0.192743844572701	0.847159584213489	0.999670823306777	BMDM_GW-BMDM_DMHCA
Rprd1a	8.35179219998181	-0.696402614882444	0.726463314390446	-0.958620485146969	0.337749968867517	0.999670823306777	BMDM_GW-BMDM_DMHCA
Dot1l	76.6789863975268	0.621308332780299	0.853641159780511	0.727833148228291	0.466715730253582	0.999670823306777	BMDM_GW-BMDM_DMHCA
Slc17a9	15.3822172287287	0.632983365617584	0.728159198468713	0.869292548866677	0.384687137341255	0.999670823306777	BMDM_GW-BMDM_DMHCA
Kbtbd2	76.5762686289267	-0.261308986736793	0.770017966823329	-0.339354402098966	0.734342764460156	0.999670823306777	BMDM_GW-BMDM_DMHCA
Hdhd5	14.4139231054564	-0.537754114548261	0.682904628466301	-0.787451266446933	NA	NA	BMDM_GW-BMDM_DMHCA
Exosc1	16.5420730536918	-0.00519799495473425	0.710410839364211	-0.00731688576062021	0.994162021909617	0.999670823306777	BMDM_GW-BMDM_DMHCA
Ccdc47	32.9017278318226	-0.47993576019347	0.860371821562106	-0.557823662009398	0.576964803298781	0.999670823306777	BMDM_GW-BMDM_DMHCA
Wwp1	249.536711983655	0.897791491499701	0.48919866595074	1.83522882212869	0.0664717922989614	0.999670823306777	BMDM_GW-BMDM_DMHCA
Impa2	14.9937084831611	0.0883418803599884	0.71735916857125	0.123148743656455	0.90198931314791	0.999670823306777	BMDM_GW-BMDM_DMHCA
Rab3d	48.2928978102167	-0.669142253262082	0.855858506827719	-0.781837474213221	0.434310094662215	0.999670823306777	BMDM_GW-BMDM_DMHCA
Hnrnpf	65.4887683563859	0.289634748491345	0.860767893105041	0.336484144926163	0.736505805798977	0.999670823306777	BMDM_GW-BMDM_DMHCA
Mta2	112.177587565216	0.248931850111661	0.829351938350313	0.300152249727442	0.764061025892764	0.999670823306777	BMDM_GW-BMDM_DMHCA
Jmjd6	8.18281906267068	-0.333105281578328	0.664847583433449	-0.501025031719427	NA	NA	BMDM_GW-BMDM_DMHCA
Rpl37	22.9800728643063	0.0885042496660074	0.794042929911799	0.11146028297971	0.911251358892028	0.999670823306777	BMDM_GW-BMDM_DMHCA
Cabin1	83.9811631905579	0.3730771370563	0.862314149608566	0.432646428480447	0.665271654297617	0.999670823306777	BMDM_GW-BMDM_DMHCA
Nrp1	365.559442708152	0.364517990561352	0.516857081864145	0.705258771431837	0.480649212699666	0.999670823306777	BMDM_GW-BMDM_DMHCA
Noc4l	10.0562720907309	0.00992057292992824	0.706311211982529	0.0140456115684224	NA	NA	BMDM_GW-BMDM_DMHCA
Gcc1	16.6344919102275	0.896591318057208	0.746402489854249	1.20121694426862	0.229667058275294	0.999670823306777	BMDM_GW-BMDM_DMHCA
Ctns	87.7448512384393	0.488147056311566	0.790410970296349	0.617586388165317	0.536848019548125	0.999670823306777	BMDM_GW-BMDM_DMHCA
Tmem19	28.1981464937165	0.459494187657743	0.824143954742504	0.557541173497181	0.577157736050321	0.999670823306777	BMDM_GW-BMDM_DMHCA
Srpk2	74.3728822416093	-0.329717053720792	0.855031557681098	-0.385619747901477	0.699778305651614	0.999670823306777	BMDM_GW-BMDM_DMHCA
Stub1	55.5629041705561	0.291978850623579	0.843617988312369	0.346103158857096	0.729265189548629	0.999670823306777	BMDM_GW-BMDM_DMHCA
Arhgef18	24.3746786114395	1.3089402101574	0.800087011051956	1.6359973253864	0.101840147164445	0.999670823306777	BMDM_GW-BMDM_DMHCA
Klhl5	72.5020456380623	0.348841336269593	0.84735811448025	0.41168111841776	0.680573166210722	0.999670823306777	BMDM_GW-BMDM_DMHCA
Dscr3	57.6378979004927	-0.770401376628037	0.853987885593763	-0.90212213735607	NA	NA	BMDM_GW-BMDM_DMHCA
Eci2	13.0749296069838	-0.641733118888324	0.725686848162594	-0.88431135346212	0.37652816111137	0.999670823306777	BMDM_GW-BMDM_DMHCA
Tmx3	103.967219675117	0.484086452464557	0.809912154989063	0.597702416839385	0.550038512542623	0.999670823306777	BMDM_GW-BMDM_DMHCA
Rpusd1	17.0580005203081	0.856257433428982	0.725013657808514	1.18102248724138	0.237593790208638	0.999670823306777	BMDM_GW-BMDM_DMHCA
Sh3bgrl2	63.2852781866161	1.09945014203167	0.860025717563906	1.27839216848765	0.201111184015323	0.999670823306777	BMDM_GW-BMDM_DMHCA
Rsph3b	8.73534606090431	-0.364167104494612	0.662079066135961	-0.550035672657605	NA	NA	BMDM_GW-BMDM_DMHCA
Slc39a7	29.2245989388642	0.399748437315342	0.802793584669455	0.497946726218467	0.618521591840965	0.999670823306777	BMDM_GW-BMDM_DMHCA
R3hdm4	129.240797811063	-0.526433991342682	0.859910226117315	-0.612196454180628	0.540407787290188	0.999670823306777	BMDM_GW-BMDM_DMHCA
Arfrp1	13.4132162396716	-0.34641585947317	0.673593002065688	-0.514280668609719	NA	NA	BMDM_GW-BMDM_DMHCA
Tlr8	169.144693834096	-0.635518656339834	0.722556758353561	-0.879541501747136	0.379107740975381	0.999670823306777	BMDM_GW-BMDM_DMHCA
Hyi	14.0160118723075	-0.363122033145531	0.671324172643184	-0.540904153228718	NA	NA	BMDM_GW-BMDM_DMHCA
Uba7	62.9625078327549	-0.300245574827956	0.844315230335814	-0.355608384215144	0.722133863882364	0.999670823306777	BMDM_GW-BMDM_DMHCA
Stat3	101.142274897832	-0.0849991022136197	0.739823366982933	-0.114891075366075	0.908531459076892	0.999670823306777	BMDM_GW-BMDM_DMHCA
Msto1	10.7685986677117	-0.405618713863796	0.721877836495863	-0.561893845962565	0.574188346846977	0.999670823306777	BMDM_GW-BMDM_DMHCA
Slc50a1	6.74901481447129	-0.166929494929446	0.662183149853192	-0.252089614431377	NA	NA	BMDM_GW-BMDM_DMHCA
H2-Aa	102.109810608108	0.322857212796269	0.779291741184404	0.414295694069048	0.678657566940034	0.999670823306777	BMDM_GW-BMDM_DMHCA
Naip5	10.4010730083876	-0.0932577970243973	0.664565834984847	-0.140328906656063	NA	NA	BMDM_GW-BMDM_DMHCA
Cpne2	48.6711897103467	0.259073059367614	0.859917293532584	0.301276717326301	0.763203493498155	0.999670823306777	BMDM_GW-BMDM_DMHCA
Dcaf15	12.4829336168685	-0.530306458027758	0.72945163772253	-0.726993306483571	0.467230056151304	0.999670823306777	BMDM_GW-BMDM_DMHCA
Zmynd8	72.3300081471546	1.4821748754018	0.861329650660586	1.72079862136995	0.0852873726889107	0.999670823306777	BMDM_GW-BMDM_DMHCA
4930503L19Rik	34.0026120668142	-0.450266684784452	0.767731157394401	-0.586490049866687	0.557546246127198	0.999670823306777	BMDM_GW-BMDM_DMHCA
Arhgap31	92.4280582769531	-0.663468730194619	0.845015714454887	-0.785155493377561	0.432362406584951	0.999670823306777	BMDM_GW-BMDM_DMHCA
Samhd1	205.263059212957	0.390912061027466	0.621248079844478	0.629236650719831	0.529194137738418	0.999670823306777	BMDM_GW-BMDM_DMHCA
Herpud2	38.6039517086602	1.1889595152014	0.85757306245396	1.38642357981624	0.165617600416646	0.999670823306777	BMDM_GW-BMDM_DMHCA
Man2c1	62.1030495290207	0.310029069171614	0.850855144320815	0.364373502635506	0.715579119305718	0.999670823306777	BMDM_GW-BMDM_DMHCA
Maml2	40.9817724902043	0.000459139673412021	0.822384354933549	0.000558303025413367	0.999554538658915	0.999980685077117	BMDM_GW-BMDM_DMHCA
Ube2g2	51.8541581370748	0.710590057578102	0.855569350891946	0.830546415480288	0.406229916433909	0.999670823306777	BMDM_GW-BMDM_DMHCA
Mphosph8	22.2535475529293	-0.562948891438987	0.69940967280955	-0.804891486812876	NA	NA	BMDM_GW-BMDM_DMHCA
Psmb9	7.0357121784479	0.0692153762833666	0.661433764476839	0.104644455727343	NA	NA	BMDM_GW-BMDM_DMHCA
Rps6ka5	23.556340495925	0.0634671361563485	0.738632278365722	0.0859252134184743	0.931525868221081	0.999670823306777	BMDM_GW-BMDM_DMHCA
Dtx3l	136.629717862776	0.714530545108266	0.701977385433566	1.01788256991633	0.308733765880187	0.999670823306777	BMDM_GW-BMDM_DMHCA
Hnrnpul1	141.635489792873	0.315530798934431	0.847913944341704	0.372125969905354	0.709799061412761	0.999670823306777	BMDM_GW-BMDM_DMHCA
Gas6	284.419460734725	-0.94844756402505	0.556548662166414	-1.70415927393148	0.0883513354146745	0.999670823306777	BMDM_GW-BMDM_DMHCA
Anxa1	235.422470463351	-0.20075159665287	0.617358749262504	-0.325178183499767	0.74504621925874	0.999670823306777	BMDM_GW-BMDM_DMHCA
Ecd	16.4967452165574	-0.527302873215978	0.723512731090519	-0.728809391399648	NA	NA	BMDM_GW-BMDM_DMHCA
Agtrap	38.5576648908085	0.338718895973911	0.831628124216731	0.407296105206799	0.683790523025533	0.999670823306777	BMDM_GW-BMDM_DMHCA
Atp11b	43.8384688054324	0.800362281458674	0.830758068242881	0.963411987260628	0.335340812991992	0.999670823306777	BMDM_GW-BMDM_DMHCA
Got1	22.6644007478004	-0.282904927578756	0.787570530972173	-0.359212180310428	NA	NA	BMDM_GW-BMDM_DMHCA
Mapk6	85.4338656561668	-0.801339954644642	0.822429440219136	-0.974357088227685	0.329879268227224	0.999670823306777	BMDM_GW-BMDM_DMHCA
Map2k3	53.7254947619604	0.972500542566951	0.838562330427611	1.15972362134493	0.246161349714002	0.999670823306777	BMDM_GW-BMDM_DMHCA
Arcn1	125.059969465087	-0.357317167618712	0.797455732629594	-0.448071476570199	0.654101612669032	0.999670823306777	BMDM_GW-BMDM_DMHCA
Lonp1	8.67115300843987	-0.0437758810402884	0.696159611569045	-0.0628819602757819	NA	NA	BMDM_GW-BMDM_DMHCA
Tapbp	418.269565301918	-0.156737844962222	0.427592206898515	-0.366559171176435	0.713947867982388	0.999670823306777	BMDM_GW-BMDM_DMHCA
Arf4	92.1816042945751	-1.60592186895167	0.836506962797484	-1.91979498124089	NA	NA	BMDM_GW-BMDM_DMHCA
Abcc3	112.216694608567	0.986655791298128	0.813897515365842	1.21226047834122	0.225412687331152	0.999670823306777	BMDM_GW-BMDM_DMHCA
Mink1	124.166985911511	-0.596405628949086	0.727427767802103	-0.819882956559528	0.412282833645594	0.999670823306777	BMDM_GW-BMDM_DMHCA
Impa1	17.3035342201556	0.34720372218219	0.72782382318877	0.477043634901929	0.633331050135991	0.999670823306777	BMDM_GW-BMDM_DMHCA
Qpctl	13.9955813710393	0.387006969142015	0.752000532336747	0.514636562742102	0.606807010383308	0.999670823306777	BMDM_GW-BMDM_DMHCA
Lrrc57	19.1308939298235	0.306361551455044	0.729669450061252	0.41986347575512	0.674585190976764	0.999670823306777	BMDM_GW-BMDM_DMHCA
Rbm8a	32.0376024010847	0.503001369333391	0.826651359673514	0.608480665333994	0.542868725600515	0.999670823306777	BMDM_GW-BMDM_DMHCA
Exosc6	4.58573800278102	-0.0771872713258462	0.66833941983049	-0.115491124772235	NA	NA	BMDM_GW-BMDM_DMHCA
Zbtb45	9.42843478454552	-0.174197918407553	0.663704453715133	-0.262463084935573	NA	NA	BMDM_GW-BMDM_DMHCA
Slc25a13	7.91664045370289	-0.0453353677768112	0.661425570401779	-0.0685419037387268	NA	NA	BMDM_GW-BMDM_DMHCA
Vrk1	20.9505371515394	-0.221348548396952	0.782800884651065	-0.282764816362744	0.777357126533414	0.999670823306777	BMDM_GW-BMDM_DMHCA
Ldah	27.1539533440199	-0.341339197022782	0.743386148801892	-0.459168088580767	NA	NA	BMDM_GW-BMDM_DMHCA
Zc3h12d	25.3365485744413	0.138821175370029	0.828125903005621	0.167632934637339	0.866872059725149	0.999670823306777	BMDM_GW-BMDM_DMHCA
Itga4	202.225835339991	0.110171964341739	0.581277468002908	0.189534207682703	0.849674147091549	0.999670823306777	BMDM_GW-BMDM_DMHCA
Nipbl	101.94113254645	-0.117952581050901	0.850120825962097	-0.138748019632871	0.889649270873456	0.999670823306777	BMDM_GW-BMDM_DMHCA
Gm15772	63.4553972005674	0.203925573514607	0.862393411916421	0.236464669948535	0.813072119272107	0.999670823306777	BMDM_GW-BMDM_DMHCA
Scpep1	167.60202868746	-0.0131252973738837	0.854612456181368	-0.0153581863673401	0.987746421933978	0.999670823306777	BMDM_GW-BMDM_DMHCA
Eed	14.4673200218368	-0.496546990275701	0.800588249493753	-0.620227677073314	0.535107902236816	0.999670823306777	BMDM_GW-BMDM_DMHCA
Apip	3.16345243767131	-0.122585078270753	0.683480913587924	-0.179354062174529	NA	NA	BMDM_GW-BMDM_DMHCA
Aco2	128.573081499215	0.0488541356930168	0.825243996504683	0.0591996256863888	0.952793107780378	0.999670823306777	BMDM_GW-BMDM_DMHCA
Spns1	77.6374615423374	-0.918333608789422	0.85128393276474	-1.0787629995634	0.280693393104699	0.999670823306777	BMDM_GW-BMDM_DMHCA
Ltv1	7.03580984869908	-0.37400900145339	0.665517059433274	-0.561982591057666	NA	NA	BMDM_GW-BMDM_DMHCA
Msh2	19.2609551042512	0.415196555492267	0.773231590442441	0.536962742630178	0.591293349876983	0.999670823306777	BMDM_GW-BMDM_DMHCA
Iffo1	21.5172835854969	-0.0976867186667609	0.732219818864596	-0.13341173804642	0.893867762773058	0.999670823306777	BMDM_GW-BMDM_DMHCA
Akap1	30.2852694777916	-0.0814050401288156	0.755577844300162	-0.107738786602743	0.914202901310664	0.999670823306777	BMDM_GW-BMDM_DMHCA
Zcchc7	12.961875017965	0.804026904061004	0.712532571924255	1.12840722760176	0.259147976798749	0.999670823306777	BMDM_GW-BMDM_DMHCA
Brd7	7.52206331090516	-0.190878888068424	0.704704413879766	-0.270863761186816	0.786495817814233	0.999670823306777	BMDM_GW-BMDM_DMHCA
Rtn4	411.198215741044	-0.264279150371837	0.44885374969156	-0.588786771979609	0.556004320580179	0.999670823306777	BMDM_GW-BMDM_DMHCA
Ap3m1	85.2881744274297	-0.31196319935124	0.784923838778301	-0.397443909764286	0.691040140926771	0.999670823306777	BMDM_GW-BMDM_DMHCA
Ring1	11.4774083727191	-0.764583609905847	0.703782266911219	-1.08639226342186	0.277305482938737	0.999670823306777	BMDM_GW-BMDM_DMHCA
Pfkm	12.7556573013698	0.263872686691712	0.715780391382498	0.368650342854536	0.712388366228827	0.999670823306777	BMDM_GW-BMDM_DMHCA
Mx1	26.6884161699434	0.491506840713051	0.782012211142935	0.62851555731425	0.529666258468096	0.999670823306777	BMDM_GW-BMDM_DMHCA
Cbx5	32.3803881902548	0.496755296450254	0.826075095979499	0.601343992656306	0.547610893979619	0.999670823306777	BMDM_GW-BMDM_DMHCA
Riox1	9.11105158311587	-0.151686102236637	0.715597387027415	-0.211971291380394	0.832129431548235	0.999670823306777	BMDM_GW-BMDM_DMHCA
Creld1	10.8589017219346	0.0805894973444845	0.707244898997967	0.113948502786891	NA	NA	BMDM_GW-BMDM_DMHCA
Lgals8	62.2694633808781	2.23411325712456	0.858344425588854	2.60281676040697	0.00924613572524374	0.999670823306777	BMDM_GW-BMDM_DMHCA
Dagla	38.7674555153027	0.40174057072946	0.819605520730203	0.490163329270331	0.624018327627401	0.999670823306777	BMDM_GW-BMDM_DMHCA
Pam	65.8081933852931	-0.560950579867228	0.858318781144077	-0.653545736374917	0.513404514005833	0.999670823306777	BMDM_GW-BMDM_DMHCA
Tirap	40.1290021976771	1.91186428919002	0.845465332338469	2.26131600677464	0.0237396957343061	0.999670823306777	BMDM_GW-BMDM_DMHCA
Wiz	56.8713645292986	0.0356083800868164	0.86020620144468	0.0413951678411683	0.966980865001275	0.999670823306777	BMDM_GW-BMDM_DMHCA
Hint1	96.7507121351784	-0.352986120496584	0.758592222101953	-0.465317347333866	0.641704213757133	0.999670823306777	BMDM_GW-BMDM_DMHCA
Cluh	88.4092290338797	-1.04697172414941	0.847150756180617	-1.23587415405222	0.216505345592801	0.999670823306777	BMDM_GW-BMDM_DMHCA
Mmgt2	13.8322683763006	0.604206721653721	0.725401633110299	0.832927159349047	0.404885811222218	0.999670823306777	BMDM_GW-BMDM_DMHCA
Utp3	13.9401412660044	-0.374996779754509	0.725717776063342	-0.51672536090914	0.605347889751043	0.999670823306777	BMDM_GW-BMDM_DMHCA
P4hb	167.123260409168	-0.378450439138021	0.6859711495059	-0.55170022735011	0.581153754179587	0.999670823306777	BMDM_GW-BMDM_DMHCA
Ndufc2	12.6932128280929	-0.169013531324089	0.753940692740663	-0.224173509868136	0.822622295011435	0.999670823306777	BMDM_GW-BMDM_DMHCA
Pum3	9.63228929055226	-0.27644043301022	0.703684894938662	-0.392846904912342	NA	NA	BMDM_GW-BMDM_DMHCA
Ppp2r3c	29.1955266383243	0.699400903069993	0.75609559737351	0.925016499897023	NA	NA	BMDM_GW-BMDM_DMHCA
Ccnt2	14.9266922943906	-0.348206002189381	0.730584616880785	-0.476612830524736	NA	NA	BMDM_GW-BMDM_DMHCA
Tomm7	6.24351573892994	0.0865925782799776	0.663098040781797	0.130587896441203	NA	NA	BMDM_GW-BMDM_DMHCA
